Consequent,Antecedent,Supp,Conf,Lift
very good_LE,"('3_T', 'high_SL', 'standard_H', 'N_P')",0.06,0.67,2.07
high_SL,"('very good_LE', '3_T', 'standard_H')",0.06,1.0,2.09
very good_LE,"('3_T', 'high_SL', 'standard_H')",0.06,0.67,2.08
N_P,"('very good_LE', '3_T', 'high_SL', 'N_L', 'N_WA')",0.1,0.97,0.99
N_WA,"('very good_LE', '3_T', 'high_SL', 'N_L', 'N_P')",0.1,0.84,0.99
N_L,"('very good_LE', '3_T', 'high_SL', 'N_WA', 'N_P')",0.1,1.0,1.31
high_SL,"('very good_LE', '3_T', 'N_L', 'N_WA', 'N_P')",0.1,1.0,2.09
very good_LE,"('3_T', 'high_SL', 'N_L', 'N_WA', 'N_P')",0.1,0.66,2.05
N_WA,"('very good_LE', '3_T', 'high_SL', 'N_L')",0.11,0.84,0.98
N_L,"('very good_LE', '3_T', 'high_SL', 'N_WA')",0.11,0.99,1.3
high_SL,"('very good_LE', '3_T', 'N_L', 'N_WA')",0.11,1.0,2.09
very good_LE,"('3_T', 'high_SL', 'N_L', 'N_WA')",0.11,0.66,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'N_L')",0.12,0.97,0.99
N_L,"('very good_LE', '3_T', 'high_SL', 'N_P')",0.12,1.0,1.31
high_SL,"('very good_LE', '3_T', 'N_L', 'N_P')",0.12,1.0,2.09
very good_LE,"('3_T', 'high_SL', 'N_L', 'N_P')",0.12,0.66,2.05
N_L,"('very good_LE', '3_T', 'high_SL')",0.13,0.99,1.3
high_SL,"('very good_LE', '3_T', 'N_L')",0.13,1.0,2.09
very good_LE,"('3_T', 'high_SL', 'N_L')",0.13,0.66,2.06
N_P,"('very good_LE', '3_T', 'high_SL', 'N_WA')",0.1,0.97,0.99
N_WA,"('very good_LE', '3_T', 'high_SL', 'N_P')",0.1,0.84,0.99
high_SL,"('very good_LE', '3_T', 'N_WA', 'N_P')",0.1,1.0,2.09
very good_LE,"('3_T', 'high_SL', 'N_WA', 'N_P')",0.1,0.66,2.04
N_WA,"('very good_LE', '3_T', 'high_SL')",0.11,0.84,0.99
high_SL,"('very good_LE', '3_T', 'N_WA')",0.11,1.0,2.09
very good_LE,"('3_T', 'high_SL', 'N_WA')",0.11,0.66,2.05
N_P,"('very good_LE', '3_T', 'high_SL')",0.12,0.97,0.99
high_SL,"('very good_LE', '3_T', 'N_P')",0.12,1.0,2.09
very good_LE,"('3_T', 'high_SL', 'N_P')",0.12,0.66,2.05
high_SL,"('very good_LE', '3_T')",0.13,1.0,2.09
very good_LE,"('3_T', 'high_SL')",0.13,0.66,2.05
N_P,"('very good_LE', '3_T', '0_S', 'N_L')",0.06,0.99,1.01
N_L,"('very good_LE', '3_T', '0_S', 'N_P')",0.06,0.99,1.3
N_L,"('very good_LE', '3_T', '0_S')",0.06,0.99,1.3
N_P,"('very good_LE', '3_T', '0_S')",0.06,0.99,1.01
N_P,"('very good_LE', '3_T', 'intensive_H', 'N_L', 'N_WA')",0.05,0.97,1.0
N_WA,"('very good_LE', '3_T', 'intensive_H', 'N_L', 'N_P')",0.05,0.84,0.98
N_L,"('very good_LE', '3_T', 'intensive_H', 'N_WA', 'N_P')",0.05,0.99,1.3
N_WA,"('very good_LE', '3_T', 'intensive_H', 'N_L')",0.05,0.83,0.97
N_L,"('very good_LE', '3_T', 'intensive_H', 'N_WA')",0.05,0.99,1.3
N_P,"('very good_LE', '3_T', 'intensive_H', 'N_L')",0.06,0.97,0.99
N_L,"('very good_LE', '3_T', 'intensive_H', 'N_P')",0.06,0.99,1.3
N_L,"('very good_LE', '3_T', 'intensive_H')",0.06,0.99,1.3
N_P,"('very good_LE', '3_T', 'intensive_H', 'N_WA')",0.05,0.97,1.0
N_WA,"('very good_LE', '3_T', 'intensive_H', 'N_P')",0.05,0.84,0.98
N_WA,"('very good_LE', '3_T', 'intensive_H')",0.05,0.83,0.97
N_P,"('very good_LE', '3_T', 'intensive_H')",0.06,0.97,0.99
N_P,"('very good_LE', '3_T', 'standard_H', 'N_L', 'N_WA')",0.05,0.97,0.99
N_WA,"('very good_LE', '3_T', 'standard_H', 'N_L', 'N_P')",0.05,0.85,0.99
N_L,"('very good_LE', '3_T', 'standard_H', 'N_WA', 'N_P')",0.05,1.0,1.31
N_WA,"('very good_LE', '3_T', 'standard_H', 'N_L')",0.05,0.85,1.0
N_L,"('very good_LE', '3_T', 'standard_H', 'N_WA')",0.05,0.99,1.3
N_P,"('very good_LE', '3_T', 'standard_H', 'N_L')",0.06,0.97,0.99
N_L,"('very good_LE', '3_T', 'standard_H', 'N_P')",0.06,1.0,1.31
N_L,"('very good_LE', '3_T', 'standard_H')",0.06,0.99,1.31
N_P,"('very good_LE', '3_T', 'standard_H', 'N_WA')",0.05,0.96,0.98
N_WA,"('very good_LE', '3_T', 'standard_H', 'N_P')",0.05,0.85,0.99
N_WA,"('very good_LE', '3_T', 'standard_H')",0.05,0.85,1.0
N_P,"('very good_LE', '3_T', 'standard_H')",0.06,0.97,0.99
N_P,"('very good_LE', '3_T', 'N_L', 'N_WA')",0.1,0.97,0.99
N_WA,"('very good_LE', '3_T', 'N_L', 'N_P')",0.1,0.84,0.99
N_L,"('very good_LE', '3_T', 'N_WA', 'N_P')",0.1,1.0,1.31
N_WA,"('very good_LE', '3_T', 'N_L')",0.11,0.84,0.98
N_L,"('very good_LE', '3_T', 'N_WA')",0.11,0.99,1.3
N_P,"('very good_LE', '3_T', 'N_L')",0.12,0.97,0.99
N_L,"('very good_LE', '3_T', 'N_P')",0.12,1.0,1.31
N_L,"('very good_LE', '3_T')",0.13,0.99,1.3
N_P,"('very good_LE', '3_T', 'N_WA')",0.1,0.97,0.99
N_WA,"('very good_LE', '3_T', 'N_P')",0.1,0.84,0.99
N_WA,"('very good_LE', '3_T')",0.11,0.84,0.99
N_P,"('very good_LE', '3_T')",0.12,0.97,0.99
N_P,"('very good_LE', '1_S', 'high_SL', 'intensive_H', 'N_L', 'N_WA')",0.05,0.96,0.98
N_WA,"('very good_LE', '1_S', 'high_SL', 'intensive_H', 'N_L', 'N_P')",0.05,0.83,0.97
N_L,"('very good_LE', '1_S', 'high_SL', 'intensive_H', 'N_WA', 'N_P')",0.05,0.75,0.98
high_SL,"('very good_LE', '1_S', 'intensive_H', 'N_L', 'N_WA', 'N_P')",0.05,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'intensive_H', 'N_L', 'N_WA', 'N_P')",0.05,0.66,2.05
N_WA,"('very good_LE', '1_S', 'high_SL', 'intensive_H', 'N_L')",0.05,0.83,0.97
N_L,"('very good_LE', '1_S', 'high_SL', 'intensive_H', 'N_WA')",0.05,0.75,0.99
high_SL,"('very good_LE', '1_S', 'intensive_H', 'N_L', 'N_WA')",0.05,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'intensive_H', 'N_L', 'N_WA')",0.05,0.66,2.04
N_P,"('very good_LE', '1_S', 'high_SL', 'intensive_H', 'N_L')",0.06,0.95,0.97
N_L,"('very good_LE', '1_S', 'high_SL', 'intensive_H', 'N_P')",0.06,0.77,1.01
high_SL,"('very good_LE', '1_S', 'intensive_H', 'N_L', 'N_P')",0.06,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'intensive_H', 'N_L', 'N_P')",0.06,0.65,2.03
N_L,"('very good_LE', '1_S', 'high_SL', 'intensive_H')",0.06,0.78,1.02
high_SL,"('very good_LE', '1_S', 'intensive_H', 'N_L')",0.06,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'intensive_H', 'N_L')",0.06,0.65,2.03
N_P,"('very good_LE', '1_S', 'high_SL', 'intensive_H', 'N_WA')",0.07,0.97,0.99
N_WA,"('very good_LE', '1_S', 'high_SL', 'intensive_H', 'N_P')",0.07,0.86,1.0
intensive_H,"('very good_LE', '1_S', 'high_SL', 'N_WA', 'N_P')",0.07,0.59,1.2
high_SL,"('very good_LE', '1_S', 'intensive_H', 'N_WA', 'N_P')",0.07,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'intensive_H', 'N_WA', 'N_P')",0.07,0.69,2.16
N_WA,"('very good_LE', '1_S', 'high_SL', 'intensive_H')",0.07,0.85,0.99
intensive_H,"('very good_LE', '1_S', 'high_SL', 'N_WA')",0.07,0.59,1.2
high_SL,"('very good_LE', '1_S', 'intensive_H', 'N_WA')",0.07,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'intensive_H', 'N_WA')",0.07,0.69,2.15
N_P,"('very good_LE', '1_S', 'high_SL', 'intensive_H')",0.08,0.96,0.98
intensive_H,"('very good_LE', '1_S', 'high_SL', 'N_P')",0.08,0.58,1.18
high_SL,"('very good_LE', '1_S', 'intensive_H', 'N_P')",0.08,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'intensive_H', 'N_P')",0.08,0.68,2.13
intensive_H,"('very good_LE', '1_S', 'high_SL')",0.08,0.58,1.19
high_SL,"('very good_LE', '1_S', 'intensive_H')",0.08,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'intensive_H')",0.08,0.68,2.13
N_P,"('very good_LE', '1_S', 'high_SL', 'standard_H', 'N_L')",0.06,0.97,0.99
N_L,"('very good_LE', '1_S', 'high_SL', 'standard_H', 'N_P')",0.06,0.99,1.3
high_SL,"('very good_LE', '1_S', 'standard_H', 'N_L', 'N_P')",0.06,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'standard_H', 'N_L', 'N_P')",0.06,0.65,2.01
N_L,"('very good_LE', '1_S', 'high_SL', 'standard_H')",0.06,0.99,1.3
high_SL,"('very good_LE', '1_S', 'standard_H', 'N_L')",0.06,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'standard_H', 'N_L')",0.06,0.65,2.02
N_P,"('very good_LE', '1_S', 'high_SL', 'standard_H')",0.06,0.97,0.99
high_SL,"('very good_LE', '1_S', 'standard_H', 'N_P')",0.06,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'standard_H', 'N_P')",0.06,0.65,2.01
high_SL,"('very good_LE', '1_S', 'standard_H')",0.06,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'standard_H')",0.06,0.65,2.01
N_P,"('very good_LE', '1_S', 'high_SL', 'N_L', 'N_WA')",0.1,0.96,0.99
N_WA,"('very good_LE', '1_S', 'high_SL', 'N_L', 'N_P')",0.1,0.83,0.97
N_L,"('very good_LE', '1_S', 'high_SL', 'N_WA', 'N_P')",0.1,0.85,1.11
high_SL,"('very good_LE', '1_S', 'N_L', 'N_WA', 'N_P')",0.1,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'N_L', 'N_WA', 'N_P')",0.1,0.65,2.03
N_WA,"('very good_LE', '1_S', 'high_SL', 'N_L')",0.1,0.83,0.97
N_L,"('very good_LE', '1_S', 'high_SL', 'N_WA')",0.1,0.85,1.12
high_SL,"('very good_LE', '1_S', 'N_L', 'N_WA')",0.1,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'N_L', 'N_WA')",0.1,0.65,2.03
N_P,"('very good_LE', '1_S', 'high_SL', 'N_L')",0.12,0.96,0.98
N_L,"('very good_LE', '1_S', 'high_SL', 'N_P')",0.12,0.86,1.13
high_SL,"('very good_LE', '1_S', 'N_L', 'N_P')",0.12,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'N_L', 'N_P')",0.12,0.65,2.02
N_L,"('very good_LE', '1_S', 'high_SL')",0.12,0.87,1.14
high_SL,"('very good_LE', '1_S', 'N_L')",0.12,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'N_L')",0.12,0.65,2.03
N_P,"('very good_LE', '1_S', 'high_SL', 'N_WA')",0.12,0.97,0.99
N_WA,"('very good_LE', '1_S', 'high_SL', 'N_P')",0.12,0.85,0.99
high_SL,"('very good_LE', '1_S', 'N_WA', 'N_P')",0.12,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'N_WA', 'N_P')",0.12,0.67,2.09
N_WA,"('very good_LE', '1_S', 'high_SL')",0.12,0.84,0.99
high_SL,"('very good_LE', '1_S', 'N_WA')",0.12,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'N_WA')",0.12,0.67,2.09
N_P,"('very good_LE', '1_S', 'high_SL')",0.14,0.97,0.99
high_SL,"('very good_LE', '1_S', 'N_P')",0.14,1.0,2.09
very good_LE,"('1_S', 'high_SL', 'N_P')",0.14,0.67,2.07
high_SL,"('very good_LE', '1_S')",0.14,1.0,2.09
very good_LE,"('1_S', 'high_SL')",0.14,0.67,2.08
N_P,"('very good_LE', '1_S', 'intensive_H', 'N_L', 'N_WA')",0.05,0.96,0.98
N_WA,"('very good_LE', '1_S', 'intensive_H', 'N_L', 'N_P')",0.05,0.83,0.97
N_L,"('very good_LE', '1_S', 'intensive_H', 'N_WA', 'N_P')",0.05,0.75,0.98
N_WA,"('very good_LE', '1_S', 'intensive_H', 'N_L')",0.05,0.83,0.97
N_L,"('very good_LE', '1_S', 'intensive_H', 'N_WA')",0.05,0.75,0.99
N_P,"('very good_LE', '1_S', 'intensive_H', 'N_L')",0.06,0.95,0.97
N_L,"('very good_LE', '1_S', 'intensive_H', 'N_P')",0.06,0.77,1.01
N_L,"('very good_LE', '1_S', 'intensive_H')",0.06,0.78,1.02
N_P,"('very good_LE', '1_S', 'intensive_H', 'N_WA')",0.07,0.97,0.99
N_WA,"('very good_LE', '1_S', 'intensive_H', 'N_P')",0.07,0.86,1.0
intensive_H,"('very good_LE', '1_S', 'N_WA', 'N_P')",0.07,0.59,1.2
N_WA,"('very good_LE', '1_S', 'intensive_H')",0.07,0.85,0.99
intensive_H,"('very good_LE', '1_S', 'N_WA')",0.07,0.59,1.2
N_P,"('very good_LE', '1_S', 'intensive_H')",0.08,0.96,0.98
intensive_H,"('very good_LE', '1_S', 'N_P')",0.08,0.58,1.18
intensive_H,"('very good_LE', '1_S')",0.08,0.58,1.19
N_P,"('very good_LE', '1_S', 'standard_H', 'N_L')",0.06,0.97,0.99
N_L,"('very good_LE', '1_S', 'standard_H', 'N_P')",0.06,0.99,1.3
N_L,"('very good_LE', '1_S', 'standard_H')",0.06,0.99,1.3
N_P,"('very good_LE', '1_S', 'standard_H')",0.06,0.97,0.99
N_P,"('very good_LE', '1_S', 'N_L', 'N_WA')",0.1,0.96,0.99
N_WA,"('very good_LE', '1_S', 'N_L', 'N_P')",0.1,0.83,0.97
N_L,"('very good_LE', '1_S', 'N_WA', 'N_P')",0.1,0.85,1.11
N_WA,"('very good_LE', '1_S', 'N_L')",0.1,0.83,0.97
N_L,"('very good_LE', '1_S', 'N_WA')",0.1,0.85,1.12
N_P,"('very good_LE', '1_S', 'N_L')",0.12,0.96,0.98
N_L,"('very good_LE', '1_S', 'N_P')",0.12,0.86,1.13
N_L,"('very good_LE', '1_S')",0.12,0.87,1.14
N_P,"('very good_LE', '1_S', 'N_WA')",0.12,0.97,0.99
N_WA,"('very good_LE', '1_S', 'N_P')",0.12,0.85,0.99
N_WA,"('very good_LE', '1_S')",0.12,0.84,0.99
N_P,"('very good_LE', '1_S')",0.14,0.97,0.99
N_P,"('very good_LE', 'high_SL', '0_S', 'intensive_H', 'N_L', 'N_WA')",0.05,0.99,1.01
N_WA,"('very good_LE', 'high_SL', '0_S', 'intensive_H', 'N_L', 'N_P')",0.05,0.81,0.94
N_L,"('very good_LE', 'high_SL', '0_S', 'intensive_H', 'N_WA', 'N_P')",0.05,0.67,0.87
high_SL,"('very good_LE', '0_S', 'intensive_H', 'N_L', 'N_WA', 'N_P')",0.05,1.0,2.09
very good_LE,"('high_SL', '0_S', 'intensive_H', 'N_L', 'N_WA', 'N_P')",0.05,0.67,2.1
N_WA,"('very good_LE', 'high_SL', '0_S', 'intensive_H', 'N_L')",0.05,0.81,0.95
N_L,"('very good_LE', 'high_SL', '0_S', 'intensive_H', 'N_WA')",0.05,0.67,0.88
high_SL,"('very good_LE', '0_S', 'intensive_H', 'N_L', 'N_WA')",0.05,1.0,2.09
very good_LE,"('high_SL', '0_S', 'intensive_H', 'N_L', 'N_WA')",0.05,0.68,2.1
N_P,"('very good_LE', 'high_SL', '0_S', 'intensive_H', 'N_L')",0.06,0.99,1.01
N_L,"('very good_LE', 'high_SL', '0_S', 'intensive_H', 'N_P')",0.06,0.7,0.92
high_SL,"('very good_LE', '0_S', 'intensive_H', 'N_L', 'N_P')",0.06,1.0,2.09
very good_LE,"('high_SL', '0_S', 'intensive_H', 'N_L', 'N_P')",0.06,0.68,2.11
N_L,"('very good_LE', 'high_SL', '0_S', 'intensive_H')",0.06,0.7,0.92
high_SL,"('very good_LE', '0_S', 'intensive_H', 'N_L')",0.06,1.0,2.09
very good_LE,"('high_SL', '0_S', 'intensive_H', 'N_L')",0.06,0.68,2.11
N_P,"('very good_LE', 'high_SL', '0_S', 'intensive_H', 'N_WA')",0.08,0.99,1.01
N_WA,"('very good_LE', 'high_SL', '0_S', 'intensive_H', 'N_P')",0.08,0.85,1.0
intensive_H,"('very good_LE', 'high_SL', '0_S', 'N_WA', 'N_P')",0.08,0.6,1.23
high_SL,"('very good_LE', '0_S', 'intensive_H', 'N_WA', 'N_P')",0.08,1.0,2.09
very good_LE,"('high_SL', '0_S', 'intensive_H', 'N_WA', 'N_P')",0.08,0.69,2.16
N_WA,"('very good_LE', 'high_SL', '0_S', 'intensive_H')",0.08,0.85,1.0
intensive_H,"('very good_LE', 'high_SL', '0_S', 'N_WA')",0.08,0.6,1.23
high_SL,"('very good_LE', '0_S', 'intensive_H', 'N_WA')",0.08,1.0,2.09
very good_LE,"('high_SL', '0_S', 'intensive_H', 'N_WA')",0.08,0.7,2.16
N_P,"('very good_LE', 'high_SL', '0_S', 'intensive_H')",0.09,0.99,1.02
intensive_H,"('very good_LE', 'high_SL', '0_S', 'N_P')",0.09,0.6,1.22
high_SL,"('very good_LE', '0_S', 'intensive_H', 'N_P')",0.09,1.0,2.09
very good_LE,"('high_SL', '0_S', 'intensive_H', 'N_P')",0.09,0.7,2.17
intensive_H,"('very good_LE', 'high_SL', '0_S')",0.09,0.6,1.22
high_SL,"('very good_LE', '0_S', 'intensive_H')",0.09,1.0,2.09
very good_LE,"('high_SL', '0_S', 'intensive_H')",0.09,0.7,2.17
N_P,"('very good_LE', 'high_SL', '0_S', 'standard_H', 'N_L', 'N_WA')",0.05,0.99,1.01
N_WA,"('very good_LE', 'high_SL', '0_S', 'standard_H', 'N_L', 'N_P')",0.05,0.84,0.98
N_L,"('very good_LE', 'high_SL', '0_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.98,1.29
high_SL,"('very good_LE', '0_S', 'standard_H', 'N_L', 'N_WA', 'N_P')",0.05,1.0,2.09
very good_LE,"('high_SL', '0_S', 'standard_H', 'N_L', 'N_WA', 'N_P')",0.05,0.66,2.07
N_WA,"('very good_LE', 'high_SL', '0_S', 'standard_H', 'N_L')",0.05,0.84,0.98
N_L,"('very good_LE', 'high_SL', '0_S', 'standard_H', 'N_WA')",0.05,0.98,1.28
high_SL,"('very good_LE', '0_S', 'standard_H', 'N_L', 'N_WA')",0.05,1.0,2.09
very good_LE,"('high_SL', '0_S', 'standard_H', 'N_L', 'N_WA')",0.05,0.67,2.07
N_P,"('very good_LE', 'high_SL', '0_S', 'standard_H', 'N_L')",0.06,0.99,1.01
N_L,"('very good_LE', 'high_SL', '0_S', 'standard_H', 'N_P')",0.06,0.98,1.29
high_SL,"('very good_LE', '0_S', 'standard_H', 'N_L', 'N_P')",0.06,1.0,2.09
very good_LE,"('high_SL', '0_S', 'standard_H', 'N_L', 'N_P')",0.06,0.66,2.04
N_L,"('very good_LE', 'high_SL', '0_S', 'standard_H')",0.06,0.98,1.29
high_SL,"('very good_LE', '0_S', 'standard_H', 'N_L')",0.06,1.0,2.09
very good_LE,"('high_SL', '0_S', 'standard_H', 'N_L')",0.06,0.66,2.04
N_P,"('very good_LE', 'high_SL', '0_S', 'standard_H', 'N_WA')",0.05,0.98,1.01
N_WA,"('very good_LE', 'high_SL', '0_S', 'standard_H', 'N_P')",0.05,0.84,0.99
high_SL,"('very good_LE', '0_S', 'standard_H', 'N_WA', 'N_P')",0.05,1.0,2.09
very good_LE,"('high_SL', '0_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.66,2.06
N_WA,"('very good_LE', 'high_SL', '0_S', 'standard_H')",0.05,0.84,0.99
high_SL,"('very good_LE', '0_S', 'standard_H', 'N_WA')",0.05,1.0,2.09
very good_LE,"('high_SL', '0_S', 'standard_H', 'N_WA')",0.05,0.66,2.07
N_P,"('very good_LE', 'high_SL', '0_S', 'standard_H')",0.06,0.99,1.01
high_SL,"('very good_LE', '0_S', 'standard_H', 'N_P')",0.06,1.0,2.09
very good_LE,"('high_SL', '0_S', 'standard_H', 'N_P')",0.06,0.65,2.03
high_SL,"('very good_LE', '0_S', 'standard_H')",0.06,1.0,2.09
very good_LE,"('high_SL', '0_S', 'standard_H')",0.06,0.66,2.04
N_P,"('very good_LE', 'high_SL', '0_S', 'N_L', 'N_WA')",0.1,0.99,1.01
N_WA,"('very good_LE', 'high_SL', '0_S', 'N_L', 'N_P')",0.1,0.82,0.96
N_L,"('very good_LE', 'high_SL', '0_S', 'N_WA', 'N_P')",0.1,0.79,1.04
high_SL,"('very good_LE', '0_S', 'N_L', 'N_WA', 'N_P')",0.1,1.0,2.09
very good_LE,"('high_SL', '0_S', 'N_L', 'N_WA', 'N_P')",0.1,0.67,2.08
N_WA,"('very good_LE', 'high_SL', '0_S', 'N_L')",0.1,0.82,0.96
N_L,"('very good_LE', 'high_SL', '0_S', 'N_WA')",0.1,0.79,1.04
high_SL,"('very good_LE', '0_S', 'N_L', 'N_WA')",0.1,1.0,2.09
very good_LE,"('high_SL', '0_S', 'N_L', 'N_WA')",0.1,0.67,2.09
N_P,"('very good_LE', 'high_SL', '0_S', 'N_L')",0.12,0.99,1.01
N_L,"('very good_LE', 'high_SL', '0_S', 'N_P')",0.12,0.81,1.07
high_SL,"('very good_LE', '0_S', 'N_L', 'N_P')",0.12,1.0,2.09
very good_LE,"('high_SL', '0_S', 'N_L', 'N_P')",0.12,0.67,2.08
N_L,"('very good_LE', 'high_SL', '0_S')",0.12,0.81,1.07
high_SL,"('very good_LE', '0_S', 'N_L')",0.12,1.0,2.09
very good_LE,"('high_SL', '0_S', 'N_L')",0.12,0.67,2.08
N_P,"('very good_LE', 'high_SL', '0_S', 'N_WA')",0.13,0.99,1.01
N_WA,"('very good_LE', 'high_SL', '0_S', 'N_P')",0.13,0.85,0.99
high_SL,"('very good_LE', '0_S', 'N_WA', 'N_P')",0.13,1.0,2.09
very good_LE,"('high_SL', '0_S', 'N_WA', 'N_P')",0.13,0.68,2.12
N_WA,"('very good_LE', 'high_SL', '0_S')",0.13,0.85,0.99
high_SL,"('very good_LE', '0_S', 'N_WA')",0.13,1.0,2.09
very good_LE,"('high_SL', '0_S', 'N_WA')",0.13,0.68,2.12
N_P,"('very good_LE', 'high_SL', '0_S')",0.15,0.99,1.01
high_SL,"('very good_LE', '0_S', 'N_P')",0.15,1.0,2.09
very good_LE,"('high_SL', '0_S', 'N_P')",0.15,0.68,2.11
high_SL,"('very good_LE', '0_S')",0.15,1.0,2.09
very good_LE,"('high_SL', '0_S')",0.15,0.68,2.12
N_P,"('very good_LE', 'high_SL', 'intensive_H', 'N_L', 'N_WA')",0.11,0.97,0.99
N_WA,"('very good_LE', 'high_SL', 'intensive_H', 'N_L', 'N_P')",0.11,0.82,0.96
N_L,"('very good_LE', 'high_SL', 'intensive_H', 'N_WA', 'N_P')",0.11,0.72,0.95
high_SL,"('very good_LE', 'intensive_H', 'N_L', 'N_WA', 'N_P')",0.11,1.0,2.09
very good_LE,"('high_SL', 'intensive_H', 'N_L', 'N_WA', 'N_P')",0.11,0.66,2.07
N_WA,"('very good_LE', 'high_SL', 'intensive_H', 'N_L')",0.12,0.82,0.96
N_L,"('very good_LE', 'high_SL', 'intensive_H', 'N_WA')",0.12,0.73,0.96
high_SL,"('very good_LE', 'intensive_H', 'N_L', 'N_WA')",0.12,1.0,2.09
very good_LE,"('high_SL', 'intensive_H', 'N_L', 'N_WA')",0.12,0.67,2.07
N_P,"('very good_LE', 'high_SL', 'intensive_H', 'N_L')",0.14,0.97,0.99
N_L,"('very good_LE', 'high_SL', 'intensive_H', 'N_P')",0.14,0.75,0.98
high_SL,"('very good_LE', 'intensive_H', 'N_L', 'N_P')",0.14,1.0,2.09
very good_LE,"('high_SL', 'intensive_H', 'N_L', 'N_P')",0.14,0.67,2.07
N_L,"('very good_LE', 'high_SL', 'intensive_H')",0.14,0.76,0.99
high_SL,"('very good_LE', 'intensive_H', 'N_L')",0.14,1.0,2.09
very good_LE,"('high_SL', 'intensive_H', 'N_L')",0.14,0.67,2.07
N_P,"('very good_LE', 'high_SL', 'intensive_H', 'N_WA')",0.16,0.98,1.0
N_WA,"('very good_LE', 'high_SL', 'intensive_H', 'N_P')",0.16,0.86,1.0
intensive_H,"('very good_LE', 'high_SL', 'N_WA', 'N_P')",0.16,0.59,1.21
high_SL,"('very good_LE', 'intensive_H', 'N_WA', 'N_P')",0.16,1.0,2.09
very good_LE,"('high_SL', 'intensive_H', 'N_WA', 'N_P')",0.16,0.69,2.15
N_WA,"('very good_LE', 'high_SL', 'intensive_H')",0.16,0.85,1.0
intensive_H,"('very good_LE', 'high_SL', 'N_WA')",0.16,0.59,1.21
high_SL,"('very good_LE', 'intensive_H', 'N_WA')",0.16,1.0,2.09
very good_LE,"('high_SL', 'intensive_H', 'N_WA')",0.16,0.69,2.15
N_P,"('very good_LE', 'high_SL', 'intensive_H')",0.18,0.98,1.0
intensive_H,"('very good_LE', 'high_SL', 'N_P')",0.18,0.59,1.2
high_SL,"('very good_LE', 'intensive_H', 'N_P')",0.18,1.0,2.09
very good_LE,"('high_SL', 'intensive_H', 'N_P')",0.18,0.69,2.14
intensive_H,"('very good_LE', 'high_SL')",0.19,0.59,1.2
high_SL,"('very good_LE', 'intensive_H')",0.19,1.0,2.09
very good_LE,"('high_SL', 'intensive_H')",0.19,0.69,2.14
N_P,"('very good_LE', 'high_SL', 'standard_H', 'N_L', 'N_WA')",0.11,0.97,1.0
N_WA,"('very good_LE', 'high_SL', 'standard_H', 'N_L', 'N_P')",0.11,0.83,0.97
N_L,"('very good_LE', 'high_SL', 'standard_H', 'N_WA', 'N_P')",0.11,0.99,1.29
high_SL,"('very good_LE', 'standard_H', 'N_L', 'N_WA', 'N_P')",0.11,1.0,2.09
very good_LE,"('high_SL', 'standard_H', 'N_L', 'N_WA', 'N_P')",0.11,0.66,2.04
N_WA,"('very good_LE', 'high_SL', 'standard_H', 'N_L')",0.11,0.83,0.97
N_L,"('very good_LE', 'high_SL', 'standard_H', 'N_WA')",0.11,0.98,1.29
high_SL,"('very good_LE', 'standard_H', 'N_L', 'N_WA')",0.11,1.0,2.09
very good_LE,"('high_SL', 'standard_H', 'N_L', 'N_WA')",0.11,0.66,2.04
N_P,"('very good_LE', 'high_SL', 'standard_H', 'N_L')",0.13,0.98,1.0
N_L,"('very good_LE', 'high_SL', 'standard_H', 'N_P')",0.13,0.99,1.3
high_SL,"('very good_LE', 'standard_H', 'N_L', 'N_P')",0.13,1.0,2.09
very good_LE,"('high_SL', 'standard_H', 'N_L', 'N_P')",0.13,0.65,2.03
N_L,"('very good_LE', 'high_SL', 'standard_H')",0.13,0.99,1.29
high_SL,"('very good_LE', 'standard_H', 'N_L')",0.13,1.0,2.09
very good_LE,"('high_SL', 'standard_H', 'N_L')",0.13,0.65,2.03
N_P,"('very good_LE', 'high_SL', 'standard_H', 'N_WA')",0.11,0.97,0.99
N_WA,"('very good_LE', 'high_SL', 'standard_H', 'N_P')",0.11,0.83,0.97
high_SL,"('very good_LE', 'standard_H', 'N_WA', 'N_P')",0.11,1.0,2.09
