Consequent,Antecedent,Supp,Conf,Lift
insufficient_LE,"('Y_L', '3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.85,3.29
Y_L,"('insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.89,3.75
N_WA,"('Y_L', 'insufficient_LE', '3_T', 'low_S', 'standard_H')",0.05,0.95,1.12
standard_H,"('Y_L', 'insufficient_LE', '3_T', 'low_S', 'N_WA')",0.05,0.98,1.97
3_T,"('Y_L', 'insufficient_LE', 'low_S', 'standard_H', 'N_WA')",0.05,0.96,2.23
insufficient_LE,"('Y_L', '3_T', 'low_S', 'standard_H', 'N_WA')",0.05,0.85,3.27
Y_L,"('insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_WA')",0.05,0.89,3.75
N_P,"('Y_L', 'insufficient_LE', '3_T', 'low_S', 'standard_H')",0.05,1.0,1.02
standard_H,"('Y_L', 'insufficient_LE', '3_T', 'low_S', 'N_P')",0.05,0.98,1.97
3_T,"('Y_L', 'insufficient_LE', 'low_S', 'standard_H', 'N_P')",0.05,0.95,2.22
insufficient_LE,"('Y_L', '3_T', 'low_S', 'standard_H', 'N_P')",0.05,0.85,3.3
Y_L,"('insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_P')",0.05,0.87,3.64
standard_H,"('Y_L', 'insufficient_LE', '3_T', 'low_S')",0.05,0.98,1.97
3_T,"('Y_L', 'insufficient_LE', 'low_S', 'standard_H')",0.05,0.95,2.22
insufficient_LE,"('Y_L', '3_T', 'low_S', 'standard_H')",0.05,0.85,3.27
Y_L,"('insufficient_LE', '3_T', 'low_S', 'standard_H')",0.05,0.87,3.65
N_P,"('Y_L', 'insufficient_LE', '3_T', 'low_S', 'N_WA')",0.05,1.0,1.02
N_WA,"('Y_L', 'insufficient_LE', '3_T', 'low_S', 'N_P')",0.05,0.95,1.12
insufficient_LE,"('Y_L', '3_T', 'low_S', 'N_WA', 'N_P')",0.05,0.83,3.22
Y_L,"('insufficient_LE', '3_T', 'low_S', 'N_WA', 'N_P')",0.05,0.85,3.56
N_WA,"('Y_L', 'insufficient_LE', '3_T', 'low_S')",0.05,0.95,1.12
insufficient_LE,"('Y_L', '3_T', 'low_S', 'N_WA')",0.05,0.83,3.21
Y_L,"('insufficient_LE', '3_T', 'low_S', 'N_WA')",0.05,0.85,3.56
N_P,"('Y_L', 'insufficient_LE', '3_T', 'low_S')",0.05,1.0,1.02
insufficient_LE,"('Y_L', '3_T', 'low_S', 'N_P')",0.05,0.84,3.23
Y_L,"('insufficient_LE', '3_T', 'low_S', 'N_P')",0.05,0.82,3.44
insufficient_LE,"('Y_L', '3_T', 'low_S')",0.05,0.83,3.21
Y_L,"('insufficient_LE', '3_T', 'low_S')",0.05,0.82,3.44
N_P,"('Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_WA')",0.08,0.99,1.02
N_WA,"('Y_L', 'insufficient_LE', '3_T', 'standard_H', 'N_P')",0.08,0.95,1.11
standard_H,"('Y_L', 'insufficient_LE', '3_T', 'N_WA', 'N_P')",0.08,0.98,1.98
3_T,"('Y_L', 'insufficient_LE', 'standard_H', 'N_WA', 'N_P')",0.08,0.96,2.24
insufficient_LE,"('Y_L', '3_T', 'standard_H', 'N_WA', 'N_P')",0.08,0.85,3.29
Y_L,"('insufficient_LE', '3_T', 'standard_H', 'N_WA', 'N_P')",0.08,0.86,3.6
N_WA,"('Y_L', 'insufficient_LE', '3_T', 'standard_H')",0.08,0.95,1.12
standard_H,"('Y_L', 'insufficient_LE', '3_T', 'N_WA')",0.08,0.98,1.98
3_T,"('Y_L', 'insufficient_LE', 'standard_H', 'N_WA')",0.08,0.96,2.24
insufficient_LE,"('Y_L', '3_T', 'standard_H', 'N_WA')",0.08,0.85,3.28
Y_L,"('insufficient_LE', '3_T', 'standard_H', 'N_WA')",0.08,0.85,3.58
N_P,"('Y_L', 'insufficient_LE', '3_T', 'standard_H')",0.09,0.99,1.02
standard_H,"('Y_L', 'insufficient_LE', '3_T', 'N_P')",0.09,0.98,1.98
3_T,"('Y_L', 'insufficient_LE', 'standard_H', 'N_P')",0.09,0.96,2.24
insufficient_LE,"('Y_L', '3_T', 'standard_H', 'N_P')",0.09,0.85,3.29
Y_L,"('insufficient_LE', '3_T', 'standard_H', 'N_P')",0.09,0.83,3.51
standard_H,"('Y_L', 'insufficient_LE', '3_T')",0.09,0.98,1.98
3_T,"('Y_L', 'insufficient_LE', 'standard_H')",0.09,0.96,2.24
insufficient_LE,"('Y_L', '3_T', 'standard_H')",0.09,0.85,3.27
Y_L,"('insufficient_LE', '3_T', 'standard_H')",0.09,0.83,3.49
N_P,"('Y_L', 'insufficient_LE', '3_T', 'N_WA')",0.08,0.99,1.02
N_WA,"('Y_L', 'insufficient_LE', '3_T', 'N_P')",0.08,0.95,1.12
insufficient_LE,"('Y_L', '3_T', 'N_WA', 'N_P')",0.08,0.84,3.24
Y_L,"('insufficient_LE', '3_T', 'N_WA', 'N_P')",0.08,0.8,3.36
N_WA,"('Y_L', 'insufficient_LE', '3_T')",0.08,0.95,1.12
insufficient_LE,"('Y_L', '3_T', 'N_WA')",0.08,0.84,3.23
Y_L,"('insufficient_LE', '3_T', 'N_WA')",0.08,0.79,3.34
N_P,"('Y_L', 'insufficient_LE', '3_T')",0.09,0.99,1.02
insufficient_LE,"('Y_L', '3_T', 'N_P')",0.09,0.84,3.24
Y_L,"('insufficient_LE', '3_T', 'N_P')",0.09,0.77,3.25
insufficient_LE,"('Y_L', '3_T')",0.09,0.83,3.22
Y_L,"('insufficient_LE', '3_T')",0.09,0.77,3.23
N_P,"('Y_L', 'insufficient_LE', 'medium_S', 'N_WA')",0.05,1.0,1.02
N_WA,"('Y_L', 'insufficient_LE', 'medium_S', 'N_P')",0.05,0.96,1.12
N_WA,"('Y_L', 'insufficient_LE', 'medium_S')",0.05,0.96,1.12
N_P,"('Y_L', 'insufficient_LE', 'medium_S')",0.06,1.0,1.02
N_P,"('Y_L', 'insufficient_LE', 'low_S', 'standard_H', 'N_WA')",0.05,1.0,1.02
N_WA,"('Y_L', 'insufficient_LE', 'low_S', 'standard_H', 'N_P')",0.05,0.95,1.11
insufficient_LE,"('Y_L', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.82,3.17
Y_L,"('insufficient_LE', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.7,2.95
N_WA,"('Y_L', 'insufficient_LE', 'low_S', 'standard_H')",0.05,0.95,1.11
insufficient_LE,"('Y_L', 'low_S', 'standard_H', 'N_WA')",0.05,0.82,3.15
Y_L,"('insufficient_LE', 'low_S', 'standard_H', 'N_WA')",0.05,0.7,2.95
N_P,"('Y_L', 'insufficient_LE', 'low_S', 'standard_H')",0.06,1.0,1.02
insufficient_LE,"('Y_L', 'low_S', 'standard_H', 'N_P')",0.06,0.82,3.18
insufficient_LE,"('Y_L', 'low_S', 'standard_H')",0.06,0.82,3.16
N_P,"('Y_L', 'insufficient_LE', 'low_S', 'N_WA')",0.09,1.0,1.02
N_WA,"('Y_L', 'insufficient_LE', 'low_S', 'N_P')",0.09,0.95,1.11
N_WA,"('Y_L', 'insufficient_LE', 'low_S')",0.09,0.95,1.11
N_P,"('Y_L', 'insufficient_LE', 'low_S')",0.09,1.0,1.02
N_P,"('Y_L', 'insufficient_LE', 'standard_H', 'N_WA')",0.09,0.99,1.02
N_WA,"('Y_L', 'insufficient_LE', 'standard_H', 'N_P')",0.09,0.95,1.11
insufficient_LE,"('Y_L', 'standard_H', 'N_WA', 'N_P')",0.09,0.82,3.16
N_WA,"('Y_L', 'insufficient_LE', 'standard_H')",0.09,0.95,1.11
insufficient_LE,"('Y_L', 'standard_H', 'N_WA')",0.09,0.82,3.16
N_P,"('Y_L', 'insufficient_LE', 'standard_H')",0.09,0.99,1.02
insufficient_LE,"('Y_L', 'standard_H', 'N_P')",0.09,0.82,3.17
insufficient_LE,"('Y_L', 'standard_H')",0.09,0.82,3.15
N_P,"('Y_L', 'insufficient_LE', 'intensive_H', 'N_WA')",0.06,1.0,1.02
N_WA,"('Y_L', 'insufficient_LE', 'intensive_H', 'N_P')",0.06,0.95,1.12
N_WA,"('Y_L', 'insufficient_LE', 'intensive_H')",0.06,0.95,1.12
N_P,"('Y_L', 'insufficient_LE', 'intensive_H')",0.06,1.0,1.02
N_P,"('Y_L', 'insufficient_LE', 'N_WA')",0.15,1.0,1.02
N_WA,"('Y_L', 'insufficient_LE', 'N_P')",0.15,0.95,1.11
N_WA,"('Y_L', 'insufficient_LE')",0.15,0.95,1.11
N_P,"('Y_L', 'insufficient_LE')",0.15,1.0,1.02
N_P,"('Y_L', '0_D', 'N_WA')",0.06,1.0,1.02
N_WA,"('Y_L', '0_D', 'N_P')",0.06,0.96,1.12
N_WA,"('Y_L', '0_D')",0.06,0.95,1.12
N_P,"('Y_L', '0_D')",0.07,0.99,1.01
N_P,"('Y_L', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_WA')",0.06,0.99,1.02
N_WA,"('Y_L', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_P')",0.06,0.96,1.12
standard_H,"('Y_L', 'medium_SL', '3_T', 'low_S', 'N_WA', 'N_P')",0.06,0.98,1.98
3_T,"('Y_L', 'medium_SL', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.06,0.97,2.26
medium_SL,"('Y_L', '3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.06,0.99,2.62
Y_L,"('medium_SL', '3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.06,0.72,3.03
N_WA,"('Y_L', 'medium_SL', '3_T', 'low_S', 'standard_H')",0.06,0.95,1.12
standard_H,"('Y_L', 'medium_SL', '3_T', 'low_S', 'N_WA')",0.06,0.98,1.98
3_T,"('Y_L', 'medium_SL', 'low_S', 'standard_H', 'N_WA')",0.06,0.97,2.26
medium_SL,"('Y_L', '3_T', 'low_S', 'standard_H', 'N_WA')",0.06,0.99,2.61
Y_L,"('medium_SL', '3_T', 'low_S', 'standard_H', 'N_WA')",0.06,0.72,3.03
N_P,"('Y_L', 'medium_SL', '3_T', 'low_S', 'standard_H')",0.06,0.99,1.01
standard_H,"('Y_L', 'medium_SL', '3_T', 'low_S', 'N_P')",0.06,0.99,1.98
3_T,"('Y_L', 'medium_SL', 'low_S', 'standard_H', 'N_P')",0.06,0.97,2.26
medium_SL,"('Y_L', '3_T', 'low_S', 'standard_H', 'N_P')",0.06,0.99,2.62
standard_H,"('Y_L', 'medium_SL', '3_T', 'low_S')",0.06,0.99,1.98
3_T,"('Y_L', 'medium_SL', 'low_S', 'standard_H')",0.06,0.97,2.26
medium_SL,"('Y_L', '3_T', 'low_S', 'standard_H')",0.06,0.99,2.61
N_P,"('Y_L', 'medium_SL', '3_T', 'low_S', 'N_WA')",0.06,0.99,1.02
N_WA,"('Y_L', 'medium_SL', '3_T', 'low_S', 'N_P')",0.06,0.96,1.12
3_T,"('Y_L', 'medium_SL', 'low_S', 'N_WA', 'N_P')",0.06,0.94,2.19
medium_SL,"('Y_L', '3_T', 'low_S', 'N_WA', 'N_P')",0.06,0.96,2.55
N_WA,"('Y_L', 'medium_SL', '3_T', 'low_S')",0.06,0.95,1.12
3_T,"('Y_L', 'medium_SL', 'low_S', 'N_WA')",0.06,0.94,2.19
medium_SL,"('Y_L', '3_T', 'low_S', 'N_WA')",0.06,0.96,2.54
N_P,"('Y_L', 'medium_SL', '3_T', 'low_S')",0.06,0.99,1.01
3_T,"('Y_L', 'medium_SL', 'low_S', 'N_P')",0.06,0.94,2.19
medium_SL,"('Y_L', '3_T', 'low_S', 'N_P')",0.06,0.96,2.55
3_T,"('Y_L', 'medium_SL', 'low_S')",0.06,0.94,2.19
medium_SL,"('Y_L', '3_T', 'low_S')",0.06,0.96,2.54
N_P,"('Y_L', 'medium_SL', '3_T', 'standard_H', 'N_WA')",0.1,0.99,1.02
N_WA,"('Y_L', 'medium_SL', '3_T', 'standard_H', 'N_P')",0.1,0.95,1.12
standard_H,"('Y_L', 'medium_SL', '3_T', 'N_WA', 'N_P')",0.1,0.99,1.98
3_T,"('Y_L', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.1,0.97,2.26
medium_SL,"('Y_L', '3_T', 'standard_H', 'N_WA', 'N_P')",0.1,0.99,2.62
N_WA,"('Y_L', 'medium_SL', '3_T', 'standard_H')",0.1,0.95,1.11
standard_H,"('Y_L', 'medium_SL', '3_T', 'N_WA')",0.1,0.99,1.98
3_T,"('Y_L', 'medium_SL', 'standard_H', 'N_WA')",0.1,0.97,2.26
medium_SL,"('Y_L', '3_T', 'standard_H', 'N_WA')",0.1,0.99,2.61
N_P,"('Y_L', 'medium_SL', '3_T', 'standard_H')",0.1,0.99,1.01
standard_H,"('Y_L', 'medium_SL', '3_T', 'N_P')",0.1,0.99,1.98
3_T,"('Y_L', 'medium_SL', 'standard_H', 'N_P')",0.1,0.97,2.26
medium_SL,"('Y_L', '3_T', 'standard_H', 'N_P')",0.1,0.99,2.62
standard_H,"('Y_L', 'medium_SL', '3_T')",0.1,0.99,1.98
3_T,"('Y_L', 'medium_SL', 'standard_H')",0.1,0.97,2.27
medium_SL,"('Y_L', '3_T', 'standard_H')",0.1,0.99,2.61
N_P,"('Y_L', 'medium_SL', '3_T', 'N_WA')",0.1,0.99,1.02
N_WA,"('Y_L', 'medium_SL', '3_T', 'N_P')",0.1,0.95,1.12
3_T,"('Y_L', 'medium_SL', 'N_WA', 'N_P')",0.1,0.93,2.18
medium_SL,"('Y_L', '3_T', 'N_WA', 'N_P')",0.1,0.97,2.57
N_WA,"('Y_L', 'medium_SL', '3_T')",0.1,0.95,1.11
3_T,"('Y_L', 'medium_SL', 'N_WA')",0.1,0.93,2.18
medium_SL,"('Y_L', '3_T', 'N_WA')",0.1,0.97,2.56
N_P,"('Y_L', 'medium_SL', '3_T')",0.1,0.99,1.01
3_T,"('Y_L', 'medium_SL', 'N_P')",0.1,0.94,2.18
medium_SL,"('Y_L', '3_T', 'N_P')",0.1,0.97,2.57
3_T,"('Y_L', 'medium_SL')",0.1,0.94,2.18
medium_SL,"('Y_L', '3_T')",0.1,0.97,2.57
N_P,"('Y_L', 'medium_SL', 'low_S', 'standard_H', 'N_WA')",0.06,0.99,1.02
N_WA,"('Y_L', 'medium_SL', 'low_S', 'standard_H', 'N_P')",0.06,0.96,1.12
standard_H,"('Y_L', 'medium_SL', 'low_S', 'N_WA', 'N_P')",0.06,0.95,1.91
medium_SL,"('Y_L', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.06,0.94,2.48
N_WA,"('Y_L', 'medium_SL', 'low_S', 'standard_H')",0.06,0.95,1.12
standard_H,"('Y_L', 'medium_SL', 'low_S', 'N_WA')",0.06,0.95,1.91
medium_SL,"('Y_L', 'low_S', 'standard_H', 'N_WA')",0.06,0.94,2.48
N_P,"('Y_L', 'medium_SL', 'low_S', 'standard_H')",0.06,0.99,1.01
standard_H,"('Y_L', 'medium_SL', 'low_S', 'N_P')",0.06,0.95,1.91
medium_SL,"('Y_L', 'low_S', 'standard_H', 'N_P')",0.06,0.94,2.48
standard_H,"('Y_L', 'medium_SL', 'low_S')",0.06,0.95,1.92
medium_SL,"('Y_L', 'low_S', 'standard_H')",0.06,0.93,2.47
N_P,"('Y_L', 'medium_SL', 'low_S', 'N_WA')",0.06,0.99,1.02
N_WA,"('Y_L', 'medium_SL', 'low_S', 'N_P')",0.06,0.96,1.12
N_WA,"('Y_L', 'medium_SL', 'low_S')",0.06,0.96,1.12
N_P,"('Y_L', 'medium_SL', 'low_S')",0.07,0.99,1.01
N_P,"('Y_L', 'medium_SL', 'standard_H', 'N_WA')",0.1,0.99,1.02
N_WA,"('Y_L', 'medium_SL', 'standard_H', 'N_P')",0.1,0.95,1.12
standard_H,"('Y_L', 'medium_SL', 'N_WA', 'N_P')",0.1,0.95,1.91
medium_SL,"('Y_L', 'standard_H', 'N_WA', 'N_P')",0.1,0.95,2.5
N_WA,"('Y_L', 'medium_SL', 'standard_H')",0.1,0.95,1.11
standard_H,"('Y_L', 'medium_SL', 'N_WA')",0.1,0.95,1.91
medium_SL,"('Y_L', 'standard_H', 'N_WA')",0.1,0.94,2.5
N_P,"('Y_L', 'medium_SL', 'standard_H')",0.1,0.99,1.01
standard_H,"('Y_L', 'medium_SL', 'N_P')",0.1,0.95,1.91
medium_SL,"('Y_L', 'standard_H', 'N_P')",0.1,0.94,2.5
standard_H,"('Y_L', 'medium_SL')",0.1,0.95,1.91
medium_SL,"('Y_L', 'standard_H')",0.1,0.94,2.49
N_P,"('Y_L', 'medium_SL', 'N_WA')",0.1,0.99,1.02
N_WA,"('Y_L', 'medium_SL', 'N_P')",0.1,0.96,1.12
N_WA,"('Y_L', 'medium_SL')",0.1,0.95,1.12
N_P,"('Y_L', 'medium_SL')",0.11,0.99,1.01
N_P,"('Y_L', '3_T', 'low_S', 'standard_H', 'N_WA')",0.06,0.99,1.01
N_WA,"('Y_L', '3_T', 'low_S', 'standard_H', 'N_P')",0.06,0.96,1.12
standard_H,"('Y_L', '3_T', 'low_S', 'N_WA', 'N_P')",0.06,0.96,1.92
3_T,"('Y_L', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.06,0.92,2.15
N_WA,"('Y_L', '3_T', 'low_S', 'standard_H')",0.06,0.95,1.11
standard_H,"('Y_L', '3_T', 'low_S', 'N_WA')",0.06,0.96,1.93
3_T,"('Y_L', 'low_S', 'standard_H', 'N_WA')",0.06,0.92,2.15
N_P,"('Y_L', '3_T', 'low_S', 'standard_H')",0.06,0.99,1.01
standard_H,"('Y_L', '3_T', 'low_S', 'N_P')",0.06,0.96,1.93
3_T,"('Y_L', 'low_S', 'standard_H', 'N_P')",0.06,0.92,2.14
standard_H,"('Y_L', '3_T', 'low_S')",0.06,0.96,1.93
3_T,"('Y_L', 'low_S', 'standard_H')",0.06,0.92,2.14
N_P,"('Y_L', '3_T', 'low_S', 'N_WA')",0.06,0.99,1.01
N_WA,"('Y_L', '3_T', 'low_S', 'N_P')",0.06,0.96,1.12
N_WA,"('Y_L', '3_T', 'low_S')",0.06,0.95,1.12
N_P,"('Y_L', '3_T', 'low_S')",0.07,0.99,1.01
N_P,"('Y_L', '3_T', 'standard_H', 'N_WA')",0.1,0.99,1.01
N_WA,"('Y_L', '3_T', 'standard_H', 'N_P')",0.1,0.95,1.12
standard_H,"('Y_L', '3_T', 'N_WA', 'N_P')",0.1,0.97,1.94
3_T,"('Y_L', 'standard_H', 'N_WA', 'N_P')",0.1,0.93,2.16
N_WA,"('Y_L', '3_T', 'standard_H')",0.1,0.95,1.11
standard_H,"('Y_L', '3_T', 'N_WA')",0.1,0.97,1.95
3_T,"('Y_L', 'standard_H', 'N_WA')",0.1,0.93,2.16
N_P,"('Y_L', '3_T', 'standard_H')",0.1,0.99,1.01
standard_H,"('Y_L', '3_T', 'N_P')",0.1,0.97,1.95
3_T,"('Y_L', 'standard_H', 'N_P')",0.1,0.93,2.16
standard_H,"('Y_L', '3_T')",0.1,0.97,1.95
3_T,"('Y_L', 'standard_H')",0.1,0.93,2.16
N_P,"('Y_L', '3_T', 'N_WA')",0.1,0.99,1.01
N_WA,"('Y_L', '3_T', 'N_P')",0.1,0.95,1.12
N_WA,"('Y_L', '3_T')",0.1,0.95,1.11
N_P,"('Y_L', '3_T')",0.1,0.99,1.01
N_P,"('Y_L', 'medium_S', 'N_WA')",0.08,1.0,1.02
N_WA,"('Y_L', 'medium_S', 'N_P')",0.08,0.94,1.1
N_WA,"('Y_L', 'medium_S')",0.08,0.94,1.1
N_P,"('Y_L', 'medium_S')",0.09,1.0,1.02
N_P,"('Y_L', 'high_SL', 'intensive_H', 'N_WA')",0.06,1.0,1.02
N_WA,"('Y_L', 'high_SL', 'intensive_H', 'N_P')",0.06,0.95,1.11
intensive_H,"('Y_L', 'high_SL', 'N_WA', 'N_P')",0.06,0.95,1.89
N_WA,"('Y_L', 'high_SL', 'intensive_H')",0.06,0.95,1.11
intensive_H,"('Y_L', 'high_SL', 'N_WA')",0.06,0.95,1.88
N_P,"('Y_L', 'high_SL', 'intensive_H')",0.06,1.0,1.02
intensive_H,"('Y_L', 'high_SL', 'N_P')",0.06,0.95,1.89
intensive_H,"('Y_L', 'high_SL')",0.06,0.95,1.88
N_P,"('Y_L', 'high_SL', 'N_WA')",0.06,1.0,1.02
N_WA,"('Y_L', 'high_SL', 'N_P')",0.06,0.95,1.11
N_WA,"('Y_L', 'high_SL')",0.06,0.95,1.11
N_P,"('Y_L', 'high_SL')",0.06,1.0,1.02
N_P,"('Y_L', 'low_S', 'standard_H', 'N_WA')",0.06,0.99,1.01
N_WA,"('Y_L', 'low_S', 'standard_H', 'N_P')",0.06,0.95,1.12
N_WA,"('Y_L', 'low_S', 'standard_H')",0.07,0.95,1.11
N_P,"('Y_L', 'low_S', 'standard_H')",0.07,0.99,1.01
N_P,"('Y_L', 'low_S', 'intensive_H', 'N_WA')",0.07,1.0,1.02
N_WA,"('Y_L', 'low_S', 'intensive_H', 'N_P')",0.07,0.96,1.12
N_WA,"('Y_L', 'low_S', 'intensive_H')",0.07,0.96,1.12
N_P,"('Y_L', 'low_S', 'intensive_H')",0.08,1.0,1.02
N_P,"('Y_L', 'low_S', 'N_WA')",0.14,0.99,1.02
N_WA,"('Y_L', 'low_S', 'N_P')",0.14,0.96,1.12
N_WA,"('Y_L', 'low_S')",0.14,0.96,1.12
N_P,"('Y_L', 'low_S')",0.14,0.99,1.02
N_P,"('Y_L', 'standard_H', 'N_WA')",0.1,0.99,1.01
N_WA,"('Y_L', 'standard_H', 'N_P')",0.1,0.95,1.11
N_WA,"('Y_L', 'standard_H')",0.11,0.95,1.11
N_P,"('Y_L', 'standard_H')",0.11,0.99,1.01
N_P,"('Y_L', 'intensive_H', 'N_WA')",0.12,1.0,1.02
N_WA,"('Y_L', 'intensive_H', 'N_P')",0.12,0.95,1.11
N_WA,"('Y_L', 'intensive_H')",0.12,0.95,1.11
N_P,"('Y_L', 'intensive_H')",0.13,1.0,1.02
N_P,"('Y_L', 'N_WA')",0.23,1.0,1.02
N_WA,"('Y_L', 'N_P')",0.23,0.95,1.11
N_WA,"('Y_L',)",0.23,0.95,1.11
N_P,"('Y_L',)",0.24,0.99,1.02
N_P,"('insufficient_LE', '0_D', 'N_WA')",0.06,0.99,1.02
N_WA,"('insufficient_LE', '0_D', 'N_P')",0.06,0.89,1.04
N_WA,"('insufficient_LE', '0_D')",0.06,0.89,1.04
N_P,"('insufficient_LE', '0_D')",0.07,0.99,1.01
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_WA')",0.05,1.0,1.02
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_P')",0.05,0.94,1.1
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'N_WA', 'N_P')",0.05,0.98,1.97
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.89,2.08
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.05,0.94,2.48
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'standard_H')",0.05,0.94,1.1
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'N_WA')",0.05,0.98,1.97
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'standard_H', 'N_WA')",0.05,0.9,2.08
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_WA')",0.05,0.94,2.48
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'standard_H')",0.06,1.0,1.02
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'N_P')",0.06,0.98,1.97
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'standard_H', 'N_P')",0.06,0.88,2.06
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_P')",0.06,0.92,2.44
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'low_S')",0.06,0.98,1.97
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'standard_H')",0.06,0.88,2.06
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'standard_H')",0.06,0.92,2.44
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'N_WA')",0.05,1.0,1.02
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'N_P')",0.05,0.94,1.1
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'N_WA', 'N_P')",0.05,0.85,1.98
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'N_WA', 'N_P')",0.05,0.89,2.34
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'low_S')",0.05,0.94,1.1
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'N_WA')",0.05,0.85,1.99
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'N_WA')",0.05,0.89,2.34
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'low_S')",0.06,1.0,1.02
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'N_P')",0.06,0.84,1.96
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'N_P')",0.06,0.87,2.3
3_T,"('insufficient_LE', 'medium_SL', 'low_S')",0.06,0.84,1.96
medium_SL,"('insufficient_LE', '3_T', 'low_S')",0.06,0.87,2.3
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_WA')",0.09,0.99,1.01
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_P')",0.09,0.94,1.1
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'N_WA', 'N_P')",0.09,0.98,1.97
3_T,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.09,0.87,2.03
medium_SL,"('insufficient_LE', '3_T', 'standard_H', 'N_WA', 'N_P')",0.09,0.93,2.47
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H')",0.09,0.94,1.1
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'N_WA')",0.09,0.98,1.97
3_T,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_WA')",0.09,0.87,2.03
medium_SL,"('insufficient_LE', '3_T', 'standard_H', 'N_WA')",0.09,0.94,2.47
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H')",0.1,0.99,1.01
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'N_P')",0.1,0.98,1.96
3_T,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_P')",0.1,0.86,2.01
medium_SL,"('insufficient_LE', '3_T', 'standard_H', 'N_P')",0.1,0.92,2.44
standard_H,"('insufficient_LE', 'medium_SL', '3_T')",0.1,0.98,1.96
3_T,"('insufficient_LE', 'medium_SL', 'standard_H')",0.1,0.86,2.0
medium_SL,"('insufficient_LE', '3_T', 'standard_H')",0.1,0.92,2.44
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'N_WA')",0.09,0.99,1.01
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'N_P')",0.09,0.94,1.1
3_T,"('insufficient_LE', 'medium_SL', 'N_WA', 'N_P')",0.09,0.82,1.92
medium_SL,"('insufficient_LE', '3_T', 'N_WA', 'N_P')",0.09,0.88,2.32
N_WA,"('insufficient_LE', 'medium_SL', '3_T')",0.09,0.94,1.1
3_T,"('insufficient_LE', 'medium_SL', 'N_WA')",0.09,0.82,1.92
medium_SL,"('insufficient_LE', '3_T', 'N_WA')",0.09,0.88,2.32
N_P,"('insufficient_LE', 'medium_SL', '3_T')",0.1,0.99,1.01
