Consequent,Antecedent,Supp,Conf,Lift
medium_SL,"('Y_L', '3_T', 'low_S', 'standard_H', 'N_P')",0.062,0.989,2.617
Y_L,"('medium_SL', '3_T', 'low_S', 'standard_H', 'N_P')",0.062,0.688,2.891
standard_H,"('Y_L', 'medium_SL', '3_T', 'low_S')",0.062,0.985,1.979
low_S,"('Y_L', 'medium_SL', '3_T', 'standard_H')",0.062,0.614,1.259
3_T,"('Y_L', 'medium_SL', 'low_S', 'standard_H')",0.062,0.972,2.262
medium_SL,"('Y_L', '3_T', 'low_S', 'standard_H')",0.062,0.986,2.609
Y_L,"('medium_SL', '3_T', 'low_S', 'standard_H')",0.062,0.689,2.894
N_P,"('Y_L', 'medium_SL', '3_T', 'low_S', 'N_WA')",0.06,0.994,1.016
N_WA,"('Y_L', 'medium_SL', '3_T', 'low_S', 'N_P')",0.06,0.957,1.119
low_S,"('Y_L', 'medium_SL', '3_T', 'N_WA', 'N_P')",0.06,0.617,1.265
3_T,"('Y_L', 'medium_SL', 'low_S', 'N_WA', 'N_P')",0.06,0.939,2.187
medium_SL,"('Y_L', '3_T', 'low_S', 'N_WA', 'N_P')",0.06,0.964,2.549
Y_L,"('medium_SL', '3_T', 'low_S', 'N_WA', 'N_P')",0.06,0.586,2.462
N_WA,"('Y_L', 'medium_SL', '3_T', 'low_S')",0.06,0.955,1.116
low_S,"('Y_L', 'medium_SL', '3_T', 'N_WA')",0.06,0.617,1.264
3_T,"('Y_L', 'medium_SL', 'low_S', 'N_WA')",0.06,0.94,2.188
medium_SL,"('Y_L', '3_T', 'low_S', 'N_WA')",0.06,0.961,2.541
Y_L,"('medium_SL', '3_T', 'low_S', 'N_WA')",0.06,0.587,2.464
N_P,"('Y_L', 'medium_SL', '3_T', 'low_S')",0.063,0.992,1.013
low_S,"('Y_L', 'medium_SL', '3_T', 'N_P')",0.063,0.615,1.262
3_T,"('Y_L', 'medium_SL', 'low_S', 'N_P')",0.063,0.94,2.188
medium_SL,"('Y_L', '3_T', 'low_S', 'N_P')",0.063,0.963,2.548
Y_L,"('medium_SL', '3_T', 'low_S', 'N_P')",0.063,0.55,2.309
low_S,"('Y_L', 'medium_SL', '3_T')",0.063,0.616,1.262
3_T,"('Y_L', 'medium_SL', 'low_S')",0.063,0.94,2.189
medium_SL,"('Y_L', '3_T', 'low_S')",0.063,0.96,2.541
Y_L,"('medium_SL', '3_T', 'low_S')",0.063,0.549,2.307
N_P,"('Y_L', 'medium_SL', '3_T', 'standard_H', 'N_WA')",0.096,0.994,1.015
N_WA,"('Y_L', 'medium_SL', '3_T', 'standard_H', 'N_P')",0.096,0.954,1.116
standard_H,"('Y_L', 'medium_SL', '3_T', 'N_WA', 'N_P')",0.096,0.987,1.983
3_T,"('Y_L', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.096,0.972,2.263
medium_SL,"('Y_L', '3_T', 'standard_H', 'N_WA', 'N_P')",0.096,0.99,2.62
Y_L,"('medium_SL', '3_T', 'standard_H', 'N_WA', 'N_P')",0.096,0.655,2.749
N_WA,"('Y_L', 'medium_SL', '3_T', 'standard_H')",0.096,0.953,1.114
standard_H,"('Y_L', 'medium_SL', '3_T', 'N_WA')",0.096,0.987,1.983
3_T,"('Y_L', 'medium_SL', 'standard_H', 'N_WA')",0.096,0.972,2.264
medium_SL,"('Y_L', '3_T', 'standard_H', 'N_WA')",0.096,0.988,2.615
Y_L,"('medium_SL', '3_T', 'standard_H', 'N_WA')",0.096,0.651,2.735
N_P,"('Y_L', 'medium_SL', '3_T', 'standard_H')",0.1,0.992,1.014
standard_H,"('Y_L', 'medium_SL', '3_T', 'N_P')",0.1,0.988,1.984
3_T,"('Y_L', 'medium_SL', 'standard_H', 'N_P')",0.1,0.973,2.265
medium_SL,"('Y_L', '3_T', 'standard_H', 'N_P')",0.1,0.99,2.619
Y_L,"('medium_SL', '3_T', 'standard_H', 'N_P')",0.1,0.619,2.598
standard_H,"('Y_L', 'medium_SL', '3_T')",0.101,0.988,1.984
3_T,"('Y_L', 'medium_SL', 'standard_H')",0.101,0.973,2.265
medium_SL,"('Y_L', '3_T', 'standard_H')",0.101,0.988,2.614
Y_L,"('medium_SL', '3_T', 'standard_H')",0.101,0.616,2.588
N_P,"('Y_L', 'medium_SL', '3_T', 'N_WA')",0.097,0.994,1.015
N_WA,"('Y_L', 'medium_SL', '3_T', 'N_P')",0.097,0.955,1.116
3_T,"('Y_L', 'medium_SL', 'N_WA', 'N_P')",0.097,0.935,2.176
medium_SL,"('Y_L', '3_T', 'N_WA', 'N_P')",0.097,0.971,2.569
Y_L,"('medium_SL', '3_T', 'N_WA', 'N_P')",0.097,0.509,2.14
N_WA,"('Y_L', 'medium_SL', '3_T')",0.098,0.953,1.114
3_T,"('Y_L', 'medium_SL', 'N_WA')",0.098,0.935,2.177
medium_SL,"('Y_L', '3_T', 'N_WA')",0.098,0.97,2.565
Y_L,"('medium_SL', '3_T', 'N_WA')",0.098,0.507,2.131
N_P,"('Y_L', 'medium_SL', '3_T')",0.102,0.992,1.014
3_T,"('Y_L', 'medium_SL', 'N_P')",0.102,0.936,2.178
medium_SL,"('Y_L', '3_T', 'N_P')",0.102,0.971,2.57
3_T,"('Y_L', 'medium_SL')",0.103,0.936,2.179
medium_SL,"('Y_L', '3_T')",0.103,0.97,2.565
N_P,"('Y_L', 'medium_SL', 'low_S', 'standard_H', 'N_WA')",0.061,0.995,1.016
N_WA,"('Y_L', 'medium_SL', 'low_S', 'standard_H', 'N_P')",0.061,0.957,1.119
standard_H,"('Y_L', 'medium_SL', 'low_S', 'N_WA', 'N_P')",0.061,0.952,1.912
low_S,"('Y_L', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.061,0.616,1.263
medium_SL,"('Y_L', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.061,0.939,2.484
Y_L,"('medium_SL', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.061,0.533,2.24
N_WA,"('Y_L', 'medium_SL', 'low_S', 'standard_H')",0.061,0.954,1.115
standard_H,"('Y_L', 'medium_SL', 'low_S', 'N_WA')",0.061,0.952,1.913
low_S,"('Y_L', 'medium_SL', 'standard_H', 'N_WA')",0.061,0.616,1.262
medium_SL,"('Y_L', 'low_S', 'standard_H', 'N_WA')",0.061,0.937,2.478
Y_L,"('medium_SL', 'low_S', 'standard_H', 'N_WA')",0.061,0.532,2.234
N_P,"('Y_L', 'medium_SL', 'low_S', 'standard_H')",0.063,0.992,1.013
standard_H,"('Y_L', 'medium_SL', 'low_S', 'N_P')",0.063,0.953,1.914
low_S,"('Y_L', 'medium_SL', 'standard_H', 'N_P')",0.063,0.615,1.26
medium_SL,"('Y_L', 'low_S', 'standard_H', 'N_P')",0.063,0.937,2.479
standard_H,"('Y_L', 'medium_SL', 'low_S')",0.064,0.953,1.915
low_S,"('Y_L', 'medium_SL', 'standard_H')",0.064,0.615,1.261
medium_SL,"('Y_L', 'low_S', 'standard_H')",0.064,0.935,2.473
N_P,"('Y_L', 'medium_SL', 'low_S', 'N_WA')",0.064,0.995,1.016
N_WA,"('Y_L', 'medium_SL', 'low_S', 'N_P')",0.064,0.958,1.12
low_S,"('Y_L', 'medium_SL', 'N_WA', 'N_P')",0.064,0.614,1.259
N_WA,"('Y_L', 'medium_SL', 'low_S')",0.064,0.955,1.117
low_S,"('Y_L', 'medium_SL', 'N_WA')",0.064,0.614,1.258
N_P,"('Y_L', 'medium_SL', 'low_S')",0.067,0.992,1.014
low_S,"('Y_L', 'medium_SL', 'N_P')",0.067,0.613,1.256
low_S,"('Y_L', 'medium_SL')",0.067,0.613,1.257
N_P,"('Y_L', 'medium_SL', 'standard_H', 'N_WA')",0.099,0.994,1.016
N_WA,"('Y_L', 'medium_SL', 'standard_H', 'N_P')",0.099,0.955,1.116
standard_H,"('Y_L', 'medium_SL', 'N_WA', 'N_P')",0.099,0.949,1.906
medium_SL,"('Y_L', 'standard_H', 'N_WA', 'N_P')",0.099,0.945,2.5
N_WA,"('Y_L', 'medium_SL', 'standard_H')",0.099,0.953,1.114
standard_H,"('Y_L', 'medium_SL', 'N_WA')",0.099,0.949,1.906
medium_SL,"('Y_L', 'standard_H', 'N_WA')",0.099,0.944,2.496
N_P,"('Y_L', 'medium_SL', 'standard_H')",0.103,0.992,1.014
standard_H,"('Y_L', 'medium_SL', 'N_P')",0.103,0.95,1.908
medium_SL,"('Y_L', 'standard_H', 'N_P')",0.103,0.944,2.497
standard_H,"('Y_L', 'medium_SL')",0.104,0.95,1.909
medium_SL,"('Y_L', 'standard_H')",0.104,0.943,2.494
N_P,"('Y_L', 'medium_SL', 'N_WA')",0.104,0.994,1.016
N_WA,"('Y_L', 'medium_SL', 'N_P')",0.104,0.956,1.117
N_WA,"('Y_L', 'medium_SL')",0.105,0.954,1.116
N_P,"('Y_L', 'medium_SL')",0.109,0.993,1.014
N_P,"('Y_L', '3_T', 'low_S', 'standard_H', 'N_WA')",0.06,0.991,1.013
N_WA,"('Y_L', '3_T', 'low_S', 'standard_H', 'N_P')",0.06,0.956,1.118
standard_H,"('Y_L', '3_T', 'low_S', 'N_WA', 'N_P')",0.06,0.958,1.925
low_S,"('Y_L', '3_T', 'standard_H', 'N_WA', 'N_P')",0.06,0.616,1.262
3_T,"('Y_L', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.06,0.922,2.146
N_WA,"('Y_L', '3_T', 'low_S', 'standard_H')",0.06,0.953,1.115
standard_H,"('Y_L', '3_T', 'low_S', 'N_WA')",0.06,0.959,1.926
low_S,"('Y_L', '3_T', 'standard_H', 'N_WA')",0.06,0.616,1.263
3_T,"('Y_L', 'low_S', 'standard_H', 'N_WA')",0.06,0.922,2.147
N_P,"('Y_L', '3_T', 'low_S', 'standard_H')",0.062,0.988,1.01
standard_H,"('Y_L', '3_T', 'low_S', 'N_P')",0.062,0.959,1.927
low_S,"('Y_L', '3_T', 'standard_H', 'N_P')",0.062,0.614,1.259
3_T,"('Y_L', 'low_S', 'standard_H', 'N_P')",0.062,0.92,2.142
standard_H,"('Y_L', '3_T', 'low_S')",0.063,0.959,1.927
low_S,"('Y_L', '3_T', 'standard_H')",0.063,0.615,1.262
3_T,"('Y_L', 'low_S', 'standard_H')",0.063,0.921,2.144
N_P,"('Y_L', '3_T', 'low_S', 'N_WA')",0.062,0.991,1.013
N_WA,"('Y_L', '3_T', 'low_S', 'N_P')",0.062,0.957,1.119
low_S,"('Y_L', '3_T', 'N_WA', 'N_P')",0.062,0.622,1.275
N_WA,"('Y_L', '3_T', 'low_S')",0.063,0.954,1.116
low_S,"('Y_L', '3_T', 'N_WA')",0.063,0.622,1.276
N_P,"('Y_L', '3_T', 'low_S')",0.065,0.989,1.01
low_S,"('Y_L', '3_T', 'N_P')",0.065,0.621,1.272
low_S,"('Y_L', '3_T')",0.066,0.622,1.275
N_P,"('Y_L', '3_T', 'standard_H', 'N_WA')",0.097,0.992,1.013
N_WA,"('Y_L', '3_T', 'standard_H', 'N_P')",0.097,0.954,1.115
standard_H,"('Y_L', '3_T', 'N_WA', 'N_P')",0.097,0.968,1.945
3_T,"('Y_L', 'standard_H', 'N_WA', 'N_P')",0.097,0.928,2.16
N_WA,"('Y_L', '3_T', 'standard_H')",0.098,0.953,1.114
standard_H,"('Y_L', '3_T', 'N_WA')",0.098,0.968,1.945
3_T,"('Y_L', 'standard_H', 'N_WA')",0.098,0.928,2.161
N_P,"('Y_L', '3_T', 'standard_H')",0.101,0.99,1.012
standard_H,"('Y_L', '3_T', 'N_P')",0.101,0.969,1.946
3_T,"('Y_L', 'standard_H', 'N_P')",0.101,0.927,2.159
standard_H,"('Y_L', '3_T')",0.102,0.969,1.947
3_T,"('Y_L', 'standard_H')",0.102,0.928,2.161
N_P,"('Y_L', '3_T', 'N_WA')",0.1,0.992,1.014
N_WA,"('Y_L', '3_T', 'N_P')",0.1,0.955,1.116
N_WA,"('Y_L', '3_T')",0.101,0.953,1.115
N_P,"('Y_L', '3_T')",0.105,0.991,1.012
N_P,"('Y_L', 'medium_S', 'N_WA')",0.083,0.997,1.018
N_WA,"('Y_L', 'medium_S', 'N_P')",0.083,0.944,1.104
N_WA,"('Y_L', 'medium_S')",0.083,0.944,1.103
N_P,"('Y_L', 'medium_S')",0.087,0.996,1.018
N_P,"('Y_L', 'high_SL', 'intensive_H', 'N_WA')",0.057,1.0,1.022
N_WA,"('Y_L', 'high_SL', 'intensive_H', 'N_P')",0.057,0.951,1.112
intensive_H,"('Y_L', 'high_SL', 'N_WA', 'N_P')",0.057,0.949,1.89
N_WA,"('Y_L', 'high_SL', 'intensive_H')",0.057,0.95,1.111
intensive_H,"('Y_L', 'high_SL', 'N_WA')",0.057,0.946,1.884
N_P,"('Y_L', 'high_SL', 'intensive_H')",0.06,0.999,1.021
intensive_H,"('Y_L', 'high_SL', 'N_P')",0.06,0.95,1.891
intensive_H,"('Y_L', 'high_SL')",0.06,0.947,1.885
N_P,"('Y_L', 'high_SL', 'N_WA')",0.06,0.997,1.018
N_WA,"('Y_L', 'high_SL', 'N_P')",0.06,0.952,1.113
N_WA,"('Y_L', 'high_SL')",0.061,0.951,1.112
N_P,"('Y_L', 'high_SL')",0.063,0.996,1.017
N_P,"('Y_L', 'low_S', 'standard_H', 'N_WA')",0.065,0.992,1.013
N_WA,"('Y_L', 'low_S', 'standard_H', 'N_P')",0.065,0.955,1.116
low_S,"('Y_L', 'standard_H', 'N_WA', 'N_P')",0.065,0.62,1.271
N_WA,"('Y_L', 'low_S', 'standard_H')",0.065,0.952,1.113
low_S,"('Y_L', 'standard_H', 'N_WA')",0.065,0.62,1.271
N_P,"('Y_L', 'low_S', 'standard_H')",0.068,0.989,1.011
low_S,"('Y_L', 'standard_H', 'N_P')",0.068,0.619,1.269
low_S,"('Y_L', 'standard_H')",0.068,0.62,1.271
N_P,"('Y_L', 'low_S', 'intensive_H', 'N_WA')",0.073,0.997,1.019
N_WA,"('Y_L', 'low_S', 'intensive_H', 'N_P')",0.073,0.96,1.122
intensive_H,"('Y_L', 'low_S', 'N_WA', 'N_P')",0.073,0.53,1.056
low_S,"('Y_L', 'intensive_H', 'N_WA', 'N_P')",0.073,0.602,1.233
N_WA,"('Y_L', 'low_S', 'intensive_H')",0.073,0.96,1.122
intensive_H,"('Y_L', 'low_S', 'N_WA')",0.073,0.529,1.054
low_S,"('Y_L', 'intensive_H', 'N_WA')",0.073,0.602,1.235
N_P,"('Y_L', 'low_S', 'intensive_H')",0.076,0.997,1.019
intensive_H,"('Y_L', 'low_S', 'N_P')",0.076,0.529,1.054
low_S,"('Y_L', 'intensive_H', 'N_P')",0.076,0.598,1.225
intensive_H,"('Y_L', 'low_S')",0.076,0.527,1.05
low_S,"('Y_L', 'intensive_H')",0.076,0.598,1.226
N_P,"('Y_L', 'low_S', 'N_WA')",0.138,0.995,1.016
N_WA,"('Y_L', 'low_S', 'N_P')",0.138,0.957,1.119
low_S,"('Y_L', 'N_WA', 'N_P')",0.138,0.61,1.251
N_WA,"('Y_L', 'low_S')",0.138,0.956,1.118
low_S,"('Y_L', 'N_WA')",0.138,0.611,1.252
N_P,"('Y_L', 'low_S')",0.144,0.994,1.015
low_S,"('Y_L', 'N_P')",0.144,0.608,1.246
low_S,"('Y_L',)",0.145,0.608,1.247
N_P,"('Y_L', 'standard_H', 'N_WA')",0.104,0.992,1.014
N_WA,"('Y_L', 'standard_H', 'N_P')",0.104,0.954,1.115
N_WA,"('Y_L', 'standard_H')",0.105,0.952,1.113
N_P,"('Y_L', 'standard_H')",0.109,0.991,1.012
N_P,"('Y_L', 'intensive_H', 'N_WA')",0.121,0.998,1.02
N_WA,"('Y_L', 'intensive_H', 'N_P')",0.121,0.953,1.115
intensive_H,"('Y_L', 'N_WA', 'N_P')",0.121,0.538,1.071
N_WA,"('Y_L', 'intensive_H')",0.122,0.953,1.114
intensive_H,"('Y_L', 'N_WA')",0.122,0.536,1.068
N_P,"('Y_L', 'intensive_H')",0.127,0.998,1.02
intensive_H,"('Y_L', 'N_P')",0.127,0.538,1.071
intensive_H,"('Y_L',)",0.128,0.536,1.068
N_P,"('Y_L', 'N_WA')",0.226,0.996,1.017
N_WA,"('Y_L', 'N_P')",0.226,0.954,1.115
N_WA,"('Y_L',)",0.227,0.953,1.114
N_P,"('Y_L',)",0.237,0.995,1.016
N_P,"('insufficient_LE', '0_D', 'N_WA')",0.064,0.994,1.015
N_WA,"('insufficient_LE', '0_D', 'N_P')",0.064,0.892,1.043
N_WA,"('insufficient_LE', '0_D')",0.065,0.891,1.042
N_P,"('insufficient_LE', '0_D')",0.072,0.993,1.014
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_WA')",0.053,0.996,1.018
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'standard_H', 'N_P')",0.053,0.943,1.103
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'N_WA', 'N_P')",0.053,0.983,1.974
low_S,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_WA', 'N_P')",0.053,0.594,1.217
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.053,0.895,2.083
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.053,0.938,2.481
insufficient_LE,"('medium_SL', '3_T', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.053,0.653,2.52
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'standard_H')",0.054,0.944,1.103
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'N_WA')",0.054,0.983,1.975
low_S,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_WA')",0.054,0.589,1.208
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'standard_H', 'N_WA')",0.054,0.895,2.084
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_WA')",0.054,0.938,2.482
insufficient_LE,"('medium_SL', '3_T', 'low_S', 'standard_H', 'N_WA')",0.054,0.652,2.515
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'standard_H')",0.057,0.996,1.018
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'N_P')",0.057,0.982,1.972
low_S,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_P')",0.057,0.593,1.215
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'standard_H', 'N_P')",0.057,0.884,2.059
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'standard_H', 'N_P')",0.057,0.922,2.439
insufficient_LE,"('medium_SL', '3_T', 'low_S', 'standard_H', 'N_P')",0.057,0.632,2.439
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'low_S')",0.057,0.982,1.972
low_S,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H')",0.057,0.588,1.206
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'standard_H')",0.057,0.885,2.06
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'standard_H')",0.057,0.922,2.439
insufficient_LE,"('medium_SL', '3_T', 'low_S', 'standard_H')",0.057,0.629,2.429
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'N_WA')",0.054,0.996,1.018
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'low_S', 'N_P')",0.054,0.942,1.101
low_S,"('insufficient_LE', 'medium_SL', '3_T', 'N_WA', 'N_P')",0.054,0.591,1.213
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'N_WA', 'N_P')",0.054,0.853,1.985
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'N_WA', 'N_P')",0.054,0.886,2.343
insufficient_LE,"('medium_SL', '3_T', 'low_S', 'N_WA', 'N_P')",0.054,0.531,2.051
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'low_S')",0.055,0.942,1.102
low_S,"('insufficient_LE', 'medium_SL', '3_T', 'N_WA')",0.055,0.587,1.203
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'N_WA')",0.055,0.853,1.986
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'N_WA')",0.055,0.886,2.344
insufficient_LE,"('medium_SL', '3_T', 'low_S', 'N_WA')",0.055,0.531,2.049
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'low_S')",0.058,0.997,1.018
low_S,"('insufficient_LE', 'medium_SL', '3_T', 'N_P')",0.058,0.59,1.209
3_T,"('insufficient_LE', 'medium_SL', 'low_S', 'N_P')",0.058,0.84,1.955
medium_SL,"('insufficient_LE', '3_T', 'low_S', 'N_P')",0.058,0.868,2.295
insufficient_LE,"('medium_SL', '3_T', 'low_S', 'N_P')",0.058,0.506,1.955
low_S,"('insufficient_LE', 'medium_SL', '3_T')",0.058,0.585,1.2
3_T,"('insufficient_LE', 'medium_SL', 'low_S')",0.058,0.84,1.956
medium_SL,"('insufficient_LE', '3_T', 'low_S')",0.058,0.868,2.296
insufficient_LE,"('medium_SL', '3_T', 'low_S')",0.058,0.503,1.944
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_WA')",0.09,0.988,1.01
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H', 'N_P')",0.09,0.942,1.101
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'N_WA', 'N_P')",0.09,0.979,1.967
3_T,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.09,0.873,2.033
medium_SL,"('insufficient_LE', '3_T', 'standard_H', 'N_WA', 'N_P')",0.09,0.935,2.473
insufficient_LE,"('medium_SL', '3_T', 'standard_H', 'N_WA', 'N_P')",0.09,0.614,2.371
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H')",0.091,0.943,1.102
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'N_WA')",0.091,0.979,1.967
3_T,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_WA')",0.091,0.873,2.032
medium_SL,"('insufficient_LE', '3_T', 'standard_H', 'N_WA')",0.091,0.936,2.475
insufficient_LE,"('medium_SL', '3_T', 'standard_H', 'N_WA')",0.091,0.614,2.372
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'standard_H')",0.095,0.989,1.01
standard_H,"('insufficient_LE', 'medium_SL', '3_T', 'N_P')",0.095,0.976,1.961
3_T,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_P')",0.095,0.862,2.007
medium_SL,"('insufficient_LE', '3_T', 'standard_H', 'N_P')",0.095,0.922,2.439
insufficient_LE,"('medium_SL', '3_T', 'standard_H', 'N_P')",0.095,0.588,2.27
standard_H,"('insufficient_LE', 'medium_SL', '3_T')",0.097,0.976,1.962
3_T,"('insufficient_LE', 'medium_SL', 'standard_H')",0.097,0.861,2.004
medium_SL,"('insufficient_LE', '3_T', 'standard_H')",0.097,0.923,2.441
insufficient_LE,"('medium_SL', '3_T', 'standard_H')",0.097,0.587,2.268
N_P,"('insufficient_LE', 'medium_SL', '3_T', 'N_WA')",0.092,0.989,1.01
N_WA,"('insufficient_LE', 'medium_SL', '3_T', 'N_P')",0.092,0.939,1.098
3_T,"('insufficient_LE', 'medium_SL', 'N_WA', 'N_P')",0.092,0.823,1.915
medium_SL,"('insufficient_LE', '3_T', 'N_WA', 'N_P')",0.092,0.876,2.317
N_WA,"('insufficient_LE', 'medium_SL', '3_T')",0.093,0.94,1.099
3_T,"('insufficient_LE', 'medium_SL', 'N_WA')",0.093,0.823,1.916
medium_SL,"('insufficient_LE', '3_T', 'N_WA')",0.093,0.876,2.318
N_P,"('insufficient_LE', 'medium_SL', '3_T')",0.098,0.989,1.011
3_T,"('insufficient_LE', 'medium_SL', 'N_P')",0.098,0.809,1.883
medium_SL,"('insufficient_LE', '3_T', 'N_P')",0.098,0.861,2.277
3_T,"('insufficient_LE', 'medium_SL')",0.099,0.808,1.881
medium_SL,"('insufficient_LE', '3_T')",0.099,0.861,2.278
N_P,"('insufficient_LE', 'medium_SL', 'low_S', 'standard_H', 'N_WA')",0.06,0.997,1.018
N_WA,"('insufficient_LE', 'medium_SL', 'low_S', 'standard_H', 'N_P')",0.06,0.932,1.09
standard_H,"('insufficient_LE', 'medium_SL', 'low_S', 'N_WA', 'N_P')",0.06,0.936,1.881
low_S,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_WA', 'N_P')",0.06,0.579,1.188
medium_SL,"('insufficient_LE', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.06,0.79,2.09
insufficient_LE,"('medium_SL', 'low_S', 'standard_H', 'N_WA', 'N_P')",0.06,0.524,2.023
N_WA,"('insufficient_LE', 'medium_SL', 'low_S', 'standard_H')",0.06,0.933,1.09
standard_H,"('insufficient_LE', 'medium_SL', 'low_S', 'N_WA')",0.06,0.936,1.881
low_S,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_WA')",0.06,0.574,1.177
medium_SL,"('insufficient_LE', 'low_S', 'standard_H', 'N_WA')",0.06,0.789,2.087
insufficient_LE,"('medium_SL', 'low_S', 'standard_H', 'N_WA')",0.06,0.521,2.013
N_P,"('insufficient_LE', 'medium_SL', 'low_S', 'standard_H')",0.064,0.997,1.019
standard_H,"('insufficient_LE', 'medium_SL', 'low_S', 'N_P')",0.064,0.932,1.872
low_S,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_P')",0.064,0.578,1.185
medium_SL,"('insufficient_LE', 'low_S', 'standard_H', 'N_P')",0.064,0.761,2.012
insufficient_LE,"('medium_SL', 'low_S', 'standard_H', 'N_P')",0.064,0.5,1.93
standard_H,"('insufficient_LE', 'medium_SL', 'low_S')",0.064,0.932,1.873
low_S,"('insufficient_LE', 'medium_SL', 'standard_H')",0.064,0.573,1.174
medium_SL,"('insufficient_LE', 'low_S', 'standard_H')",0.064,0.76,2.011
N_P,"('insufficient_LE', 'medium_SL', 'low_S', 'N_WA')",0.064,0.997,1.019
N_WA,"('insufficient_LE', 'medium_SL', 'low_S', 'N_P')",0.064,0.928,1.085
low_S,"('insufficient_LE', 'medium_SL', 'N_WA', 'N_P')",0.064,0.571,1.17
medium_SL,"('insufficient_LE', 'low_S', 'N_WA', 'N_P')",0.064,0.504,1.334
N_WA,"('insufficient_LE', 'medium_SL', 'low_S')",0.064,0.928,1.085
low_S,"('insufficient_LE', 'medium_SL', 'N_WA')",0.064,0.566,1.161
medium_SL,"('insufficient_LE', 'low_S', 'N_WA')",0.064,0.504,1.332
N_P,"('insufficient_LE', 'medium_SL', 'low_S')",0.069,0.997,1.019
low_S,"('insufficient_LE', 'medium_SL', 'N_P')",0.069,0.568,1.164
low_S,"('insufficient_LE', 'medium_SL')",0.069,0.563,1.154
N_P,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_WA')",0.103,0.988,1.009
N_WA,"('insufficient_LE', 'medium_SL', 'standard_H', 'N_P')",0.103,0.93,1.087
standard_H,"('insufficient_LE', 'medium_SL', 'N_WA', 'N_P')",0.103,0.922,1.853
medium_SL,"('insufficient_LE', 'standard_H', 'N_WA', 'N_P')",0.103,0.766,2.026
N_WA,"('insufficient_LE', 'medium_SL', 'standard_H')",0.104,0.93,1.087
standard_H,"('insufficient_LE', 'medium_SL', 'N_WA')",0.104,0.923,1.855
medium_SL,"('insufficient_LE', 'standard_H', 'N_WA')",0.104,0.764,2.02
N_P,"('insufficient_LE', 'medium_SL', 'standard_H')",0.111,0.988,1.009
standard_H,"('insufficient_LE', 'medium_SL', 'N_P')",0.111,0.916,1.84
medium_SL,"('insufficient_LE', 'standard_H', 'N_P')",0.111,0.739,1.955
standard_H,"('insufficient_LE', 'medium_SL')",0.112,0.917,1.841
medium_SL,"('insufficient_LE', 'standard_H')",0.112,0.737,1.951
